,지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면온도(°C)
18216,168,여수,2021-01-31 1:00,3.9,,2.5,270.0,80.0,1020.9,,,,0.0,-0.7
18217,168,여수,2021-01-31 2:00,4.2,,1.3,20.0,80.0,1021.2,,,,0.0,-0.9
18218,168,여수,2021-01-31 3:00,4.1,,1.5,50.0,79.0,1020.9,,,,0.0,-0.6
18219,168,여수,2021-01-31 4:00,2.8,,1.5,250.0,85.0,1021.5,,,,0.0,-1.2
18220,168,여수,2021-01-31 5:00,2.7,,3.1,50.0,84.0,1021.3,,,,0.0,-0.8
18221,168,여수,2021-01-31 6:00,2.6,,2.2,70.0,78.0,1021.6,,,,0.0,-1.2
18222,168,여수,2021-01-31 7:00,2.4,,2.5,70.0,77.0,1022.0,,,,0.0,-1.3
18223,168,여수,2021-01-31 8:00,2.3,,3.6,50.0,78.0,1022.0,0.0,0.0,,0.0,-0.7
18224,168,여수,2021-01-31 9:00,3.3,,3.7,70.0,72.0,1022.3,0.5,0.17,,0.0,0.7
18225,168,여수,2021-01-31 10:00,4.5,,4.2,50.0,69.0,1022.4,1.0,0.88,,0.0,5.5
18226,168,여수,2021-01-31 11:00,5.6,,2.6,70.0,62.0,1022.3,1.0,1.49,,0.0,13.3
18227,168,여수,2021-01-31 12:00,7.5,,1.6,70.0,48.0,1021.5,1.0,1.83,,0.0,18.7
18228,168,여수,2021-01-31 13:00,8.6,,2.0,90.0,54.0,1020.4,1.0,1.9,,0.0,20.5
18229,168,여수,2021-01-31 14:00,9.3,,2.1,90.0,55.0,1019.5,0.6,1.32,,8.0,15.5
18230,168,여수,2021-01-31 15:00,10.1,,3.0,90.0,57.0,1019.0,1.0,1.49,,5.0,17.6
18231,168,여수,2021-01-31 16:00,9.6,,2.2,90.0,63.0,1018.5,0.5,0.56,,5.0,12.6
18232,168,여수,2021-01-31 17:00,9.4,,1.7,70.0,66.0,1018.1,0.4,0.23,,7.0,9.3
18233,168,여수,2021-01-31 18:00,9.4,,1.5,50.0,67.0,1018.2,0.0,0.0,,9.0,7.7
18234,168,여수,2021-01-31 19:00,9.7,,2.1,70.0,71.0,1017.9,,,,9.0,7.3
18235,168,여수,2021-01-31 20:00,9.9,,1.6,70.0,78.0,1017.6,,,,9.0,7.5
18236,168,여수,2021-01-31 21:00,10.0,,1.4,50.0,79.0,1017.2,,,,9.0,7.5
18237,168,여수,2021-01-31 22:00,10.1,,1.7,50.0,77.0,1016.4,,,,10.0,7.5
18238,168,여수,2021-01-31 23:00,10.3,,0.7,250.0,81.0,1016.3,,,,10.0,7.5
18239,168,여수,2021-02-01 0:00,9.7,2.0,0.3,0.0,91.0,1015.2,,,,10.0,7.6
18240,168,여수,2021-02-01 1:00,8.9,,2.1,70.0,96.0,1014.0,,,,10.0,7.7
18241,168,여수,2021-02-01 2:00,8.9,,0.5,290.0,100.0,1013.0,,,,10.0,7.8
18242,168,여수,2021-02-01 3:00,10.1,8.4,2.0,230.0,100.0,1012.2,,,,10.0,8.5
18243,168,여수,2021-02-01 4:00,10.4,,2.7,230.0,100.0,1011.0,,,,10.0,8.6
18244,168,여수,2021-02-01 5:00,10.8,,3.6,230.0,100.0,1009.7,,,,10.0,9.1
18245,168,여수,2021-02-01 6:00,11.2,6.1,6.6,270.0,100.0,1009.7,,,,10.0,9.5
18246,168,여수,2021-02-01 7:00,10.9,,3.5,270.0,100.0,1009.4,,,,10.0,8.9
18247,168,여수,2021-02-01 8:00,10.6,,4.6,270.0,97.0,1009.6,0.0,0.0,,10.0,8.7
18248,168,여수,2021-02-01 9:00,9.9,3.0,2.9,250.0,96.0,1009.8,0.0,0.0,,10.0,8.5
18249,168,여수,2021-02-01 10:00,9.9,,5.3,250.0,86.0,1010.0,0.0,0.06,,10.0,9.2
18250,168,여수,2021-02-01 11:00,10.0,,5.7,250.0,83.0,1009.5,0.0,0.33,,10.0,10.5
18251,168,여수,2021-02-01 12:00,10.0,,6.6,250.0,78.0,1009.6,0.0,0.41,,10.0,9.7
18252,168,여수,2021-02-01 13:00,9.7,,5.2,230.0,83.0,1008.4,0.0,0.27,,10.0,9.5
18253,168,여수,2021-02-01 14:00,8.8,,6.4,230.0,88.0,1007.9,0.0,0.18,,10.0,8.9
18254,168,여수,2021-02-01 15:00,8.7,0.3,3.7,230.0,87.0,1007.3,0.0,0.24,,10.0,9.0
18255,168,여수,2021-02-01 16:00,9.2,,5.3,250.0,77.0,1007.1,0.0,0.19,,10.0,8.5
18256,168,여수,2021-02-01 17:00,8.7,,4.8,230.0,83.0,1007.5,0.0,0.11,,10.0,7.9
18257,168,여수,2021-02-01 18:00,8.9,,7.6,250.0,77.0,1007.9,0.0,0.02,,10.0,7.2
18258,168,여수,2021-02-01 19:00,9.2,,6.9,250.0,74.0,1008.2,,,,10.0,6.9
18259,168,여수,2021-02-01 20:00,9.1,,5.5,250.0,75.0,1008.6,,,,10.0,6.7
18260,168,여수,2021-02-01 21:00,9.0,,3.9,250.0,76.0,1008.9,,,,8.0,6.5
18261,168,여수,2021-02-01 22:00,8.9,,4.0,250.0,76.0,1009.6,,,,10.0,6.4
18262,168,여수,2021-02-01 23:00,8.5,,5.1,270.0,74.0,1009.6,,,,10.0,6.1
18263,168,여수,2021-02-02 0:00,7.7,,6.8,320.0,46.0,1010.2,,,,6.0,4.1
18264,168,여수,2021-02-02 1:00,6.1,,7.1,320.0,43.0,1011.2,,,,4.0,2.6
18265,168,여수,2021-02-02 2:00,4.8,,4.9,340.0,43.0,1011.9,,,,0.0,1.4
18266,168,여수,2021-02-02 3:00,4.0,,9.0,290.0,44.0,1011.7,,,,0.0,0.8
18267,168,여수,2021-02-02 4:00,2.9,,6.4,290.0,45.0,1012.7,,,,0.0,0.1
18268,168,여수,2021-02-02 5:00,1.7,,10.6,290.0,34.0,1013.7,,,,0.0,-0.1
18269,168,여수,2021-02-02 6:00,0.4,,8.2,320.0,41.0,1014.1,,,,0.0,-0.4
18270,168,여수,2021-02-02 7:00,-0.4,,7.4,290.0,30.0,1015.1,,,,0.0,-0.9
18271,168,여수,2021-02-02 8:00,-0.8,,7.1,320.0,30.0,1015.6,0.0,0.01,,0.0,-1.4
18272,168,여수,2021-02-02 9:00,-0.5,,6.0,290.0,29.0,1016.1,0.6,0.31,,0.0,-0.9
18273,168,여수,2021-02-02 10:00,0.3,,6.8,290.0,27.0,1016.4,1.0,1.24,,0.0,0.1
18274,168,여수,2021-02-02 11:00,0.8,,7.5,320.0,24.0,1016.5,1.0,1.91,,0.0,4.9
18275,168,여수,2021-02-02 12:00,1.2,,9.3,320.0,22.0,1016.1,1.0,2.33,,0.0,8.1
18276,168,여수,2021-02-02 13:00,2.0,,8.3,320.0,23.0,1015.4,1.0,2.51,,0.0,10.3
18277,168,여수,2021-02-02 14:00,2.5,,6.6,320.0,24.0,1014.9,1.0,2.41,,0.0,11.0
18278,168,여수,2021-02-02 15:00,3.4,,4.7,320.0,25.0,1015.0,1.0,2.09,,0.0,11.5
18279,168,여수,2021-02-02 16:00,2.3,,9.3,290.0,25.0,1015.1,1.0,1.56,,0.0,5.4
18280,168,여수,2021-02-02 17:00,1.1,,11.4,290.0,24.0,1015.5,1.0,0.85,,0.0,0.1
18281,168,여수,2021-02-02 18:00,-0.1,,8.6,290.0,28.0,1016.1,0.9,0.16,,0.0,-0.5
18282,168,여수,2021-02-02 19:00,-1.0,,7.0,290.0,33.0,1016.6,,,,0.0,-1.3
18283,168,여수,2021-02-02 20:00,-1.6,,7.6,290.0,39.0,1017.2,,,,0.0,-2.0
18284,168,여수,2021-02-02 21:00,-1.9,,8.4,290.0,44.0,1017.8,,,,0.0,-2.4
18285,168,여수,2021-02-02 22:00,-1.9,,8.9,290.0,48.0,1018.0,,,,0.0,-2.5
18286,168,여수,2021-02-02 23:00,-1.7,,6.6,290.0,50.0,1017.9,,,,0.0,-2.6
18287,168,여수,2021-02-03 0:00,-2.0,,4.3,270.0,57.0,1018.2,,,,0.0,-2.7
18288,168,여수,2021-02-03 1:00,-1.9,,4.5,270.0,62.0,1018.1,,,,4.0,-2.7
18289,168,여수,2021-02-03 2:00,-1.5,,4.3,270.0,67.0,1018.2,,,,7.0,-2.0
18290,168,여수,2021-02-03 3:00,-1.4,,4.2,320.0,65.0,1018.6,,,,1.0,-2.5
18291,168,여수,2021-02-03 4:00,-1.7,,5.6,290.0,61.0,1018.7,,,,0.0,-2.8
18292,168,여수,2021-02-03 5:00,-1.9,,5.9,290.0,53.0,1018.5,,,,0.0,-3.1
18293,168,여수,2021-02-03 6:00,-2.4,,3.1,320.0,50.0,1019.1,,,,0.0,-3.6
18294,168,여수,2021-02-03 7:00,-2.7,,2.9,270.0,47.0,1019.6,,,,0.0,-4.0
18295,168,여수,2021-02-03 8:00,-2.9,,4.1,320.0,39.0,1019.8,0.0,0.0,,0.0,-3.9
18296,168,여수,2021-02-03 9:00,-1.6,,2.6,360.0,35.0,1020.2,0.6,0.29,,0.0,-1.9
18297,168,여수,2021-02-03 10:00,0.2,,3.4,290.0,30.0,1020.0,1.0,1.22,,0.0,2.6
18298,168,여수,2021-02-03 11:00,1.1,,2.1,70.0,34.0,1019.9,1.0,1.83,,0.0,6.9
18299,168,여수,2021-02-03 12:00,2.4,,5.2,200.0,27.0,1019.5,1.0,2.2,,0.0,9.3
18300,168,여수,2021-02-03 13:00,3.4,,6.2,200.0,25.0,1018.1,1.0,2.44,,0.0,12.5
18301,168,여수,2021-02-03 14:00,4.5,,4.4,270.0,25.0,1017.2,1.0,2.38,,0.0,14.7
18302,168,여수,2021-02-03 15:00,4.9,,5.4,200.0,28.0,1016.4,1.0,2.07,,0.0,12.9
18303,168,여수,2021-02-03 16:00,5.2,,6.1,230.0,27.0,1016.2,1.0,1.49,,0.0,9.0
18304,168,여수,2021-02-03 17:00,4.8,,4.6,230.0,30.0,1016.0,1.0,0.75,,0.0,3.5
18305,168,여수,2021-02-03 18:00,3.9,,3.6,230.0,31.0,1016.3,0.6,0.11,,0.0,1.0
18306,168,여수,2021-02-03 19:00,3.2,,3.2,250.0,36.0,1016.5,0.0,0.0,,0.0,-0.2
18307,168,여수,2021-02-03 20:00,2.9,,2.9,250.0,41.0,1017.1,,,,8.0,-0.3
18308,168,여수,2021-02-03 21:00,2.7,,3.2,270.0,51.0,1017.1,,,,3.0,-0.5
18309,168,여수,2021-02-03 22:00,2.0,,3.0,290.0,49.0,1016.5,,,,7.0,-0.9
18310,168,여수,2021-02-03 23:00,1.8,,1.4,270.0,49.0,1016.1,,,,8.0,-0.1
18311,168,여수,2021-02-04 0:00,2.2,,3.8,230.0,55.0,1015.6,,,,5.0,-0.7
18312,168,여수,2021-02-04 1:00,2.2,,3.4,250.0,52.0,1015.6,,,,7.0,-0.3
18313,168,여수,2021-02-04 2:00,3.0,,4.1,230.0,63.0,1014.9,,,,5.0,0.0
18314,168,여수,2021-02-04 3:00,3.4,,4.7,230.0,69.0,1014.4,,,,10.0,0.3
18315,168,여수,2021-02-04 4:00,2.4,,5.2,270.0,81.0,1015.0,,,,10.0,0.3
18316,168,여수,2021-02-04 5:00,3.3,,3.6,250.0,80.0,1015.0,,,,5.0,0.3
18317,168,여수,2021-02-04 6:00,3.5,0.1,6.1,290.0,73.0,1015.3,,,,0.0,0.1
18318,168,여수,2021-02-04 7:00,3.3,,6.5,320.0,61.0,1016.1,,,,0.0,0.0
18319,168,여수,2021-02-04 8:00,2.6,,5.8,290.0,53.0,1016.4,0.0,0.0,,0.0,-0.1
18320,168,여수,2021-02-04 9:00,2.9,,6.3,290.0,48.0,1017.0,0.6,0.33,,0.0,0.4
18321,168,여수,2021-02-04 10:00,3.6,,7.3,320.0,38.0,1017.5,1.0,1.27,,0.0,4.0
18322,168,여수,2021-02-04 11:00,4.6,,6.6,290.0,26.0,1017.9,1.0,1.89,,0.0,10.3
18323,168,여수,2021-02-04 12:00,5.5,,7.7,290.0,22.0,1017.8,1.0,2.35,,0.0,13.4
18324,168,여수,2021-02-04 13:00,6.4,,7.4,320.0,18.0,1017.3,1.0,2.53,,0.0,15.2
18325,168,여수,2021-02-04 14:00,7.4,,5.8,320.0,21.0,1016.6,1.0,2.43,,0.0,16.7
18326,168,여수,2021-02-04 15:00,8.1,,5.4,320.0,21.0,1016.7,1.0,2.08,,1.0,15.5
18327,168,여수,2021-02-04 16:00,7.4,,5.2,320.0,22.0,1016.8,1.0,1.25,,6.0,9.0
18328,168,여수,2021-02-04 17:00,7.1,,6.0,270.0,23.0,1016.9,1.0,0.77,,0.0,4.8
18329,168,여수,2021-02-04 18:00,5.5,,7.2,290.0,25.0,1016.7,0.9,0.18,,0.0,2.4
18330,168,여수,2021-02-04 19:00,4.4,,5.0,320.0,27.0,1017.3,0.0,0.0,,4.0,1.1
18331,168,여수,2021-02-04 20:00,3.8,,7.8,320.0,30.0,1017.3,,,,3.0,0.7
18332,168,여수,2021-02-04 21:00,3.0,,5.6,320.0,34.0,1017.0,,,,0.0,-0.2
18333,168,여수,2021-02-04 22:00,2.2,,2.6,250.0,39.0,1017.0,,,,0.0,-0.6
18334,168,여수,2021-02-04 23:00,1.8,,4.0,320.0,42.0,1017.5,,,,0.0,-0.9
18335,168,여수,2021-02-05 0:00,1.6,,5.5,290.0,36.0,1017.7,,,,0.0,-1.1
18336,168,여수,2021-02-05 1:00,1.5,,4.9,290.0,41.0,1017.5,,,,6.0,-1.3
18337,168,여수,2021-02-05 2:00,1.6,,7.2,320.0,34.0,1017.0,,,,5.0,-1.1
18338,168,여수,2021-02-05 3:00,1.2,,1.4,290.0,37.0,1016.7,,,,5.0,-1.6
18339,168,여수,2021-02-05 4:00,0.7,,0.9,360.0,42.0,1016.6,,,,7.0,-1.8
18340,168,여수,2021-02-05 5:00,0.5,,1.3,70.0,44.0,1016.4,,,,7.0,-2.0
18341,168,여수,2021-02-05 6:00,0.0,,1.6,290.0,49.0,1016.5,,,,7.0,-2.1
18342,168,여수,2021-02-05 7:00,-0.2,,0.5,50.0,51.0,1016.8,,,,8.0,-2.3
18343,168,여수,2021-02-05 8:00,-0.1,,0.4,0.0,52.0,1016.6,0.0,0.0,,7.0,-1.6
18344,168,여수,2021-02-05 9:00,1.0,,1.4,50.0,46.0,1016.4,0.6,0.24,,3.0,0.0
18345,168,여수,2021-02-05 10:00,2.7,,0.8,70.0,43.0,1016.7,1.0,0.89,,5.0,3.0
18346,168,여수,2021-02-05 11:00,3.8,,3.2,70.0,44.0,1015.9,1.0,1.38,,4.0,10.4
18347,168,여수,2021-02-05 12:00,4.8,,1.5,70.0,34.0,1015.0,0.9,1.55,,9.0,13.2
18348,168,여수,2021-02-05 13:00,5.7,,2.0,200.0,37.0,1014.0,0.2,0.97,,9.0,11.1
18349,168,여수,2021-02-05 14:00,6.3,,4.3,230.0,29.0,1013.5,0.1,0.97,,10.0,10.9
18350,168,여수,2021-02-05 15:00,6.1,,3.2,200.0,43.0,1012.7,0.0,0.62,,10.0,9.4
18351,168,여수,2021-02-05 16:00,6.2,,2.9,200.0,38.0,1012.4,0.0,0.37,,10.0,7.8
18352,168,여수,2021-02-05 17:00,6.0,,2.6,200.0,47.0,1011.8,0.0,0.15,,10.0,6.3
18353,168,여수,2021-02-05 18:00,5.7,,3.1,230.0,53.0,1011.9,0.0,0.0,,10.0,4.1
18354,168,여수,2021-02-05 19:00,5.2,,2.9,230.0,60.0,1011.5,0.0,0.0,,8.0,2.3
18355,168,여수,2021-02-05 20:00,5.1,,1.7,230.0,60.0,1011.6,,,,9.0,2.4
18356,168,여수,2021-02-05 21:00,5.1,,1.0,230.0,50.0,1011.4,,,,10.0,2.6
18357,168,여수,2021-02-05 22:00,5.0,,1.5,200.0,52.0,1010.9,,,,10.0,2.6
18358,168,여수,2021-02-05 23:00,4.8,,1.8,290.0,44.0,1010.7,,,,4.0,0.7
18359,168,여수,2021-02-06 0:00,5.6,,1.5,290.0,33.0,1010.4,,,,8.0,1.6
18360,168,여수,2021-02-06 1:00,4.8,,1.1,230.0,55.0,1010.1,,,,1.0,0.1
18361,168,여수,2021-02-06 2:00,4.1,,1.7,200.0,59.0,1009.9,,,,0.0,-0.1
18362,168,여수,2021-02-06 3:00,3.9,,2.2,230.0,64.0,1009.8,,,,0.0,-0.2
18363,168,여수,2021-02-06 4:00,3.8,,2.1,250.0,63.0,1009.3,,,,0.0,-0.8
18364,168,여수,2021-02-06 5:00,3.4,,1.8,200.0,64.0,1009.3,,,,0.0,-1.2
18365,168,여수,2021-02-06 6:00,3.0,,1.9,200.0,69.0,1009.4,,,,0.0,-0.6
18366,168,여수,2021-02-06 7:00,3.0,,1.6,200.0,67.0,1009.3,,,,0.0,-0.8
18367,168,여수,2021-02-06 8:00,3.1,,1.3,200.0,71.0,1009.4,0.0,0.0,,0.0,-0.5
18368,168,여수,2021-02-06 9:00,4.6,,1.9,200.0,69.0,1009.6,0.7,0.24,,0.0,1.0
18369,168,여수,2021-02-06 10:00,7.1,,2.7,200.0,67.0,1009.8,1.0,1.01,,0.0,8.7
18370,168,여수,2021-02-06 11:00,8.8,,3.6,200.0,63.0,1009.8,1.0,1.56,,0.0,14.5
18371,168,여수,2021-02-06 12:00,10.4,,2.5,200.0,61.0,1009.3,1.0,1.96,,0.0,18.7
18372,168,여수,2021-02-06 13:00,12.6,,3.5,250.0,55.0,1008.5,1.0,2.14,,0.0,21.4
18373,168,여수,2021-02-06 14:00,13.2,,4.6,230.0,54.0,1007.9,1.0,2.06,,0.0,21.5
18374,168,여수,2021-02-06 15:00,13.5,,5.1,230.0,57.0,1007.8,1.0,1.79,,0.0,20.4
18375,168,여수,2021-02-06 16:00,12.9,,5.7,230.0,58.0,1007.8,1.0,1.21,,0.0,16.0
18376,168,여수,2021-02-06 17:00,12.5,,4.5,230.0,59.0,1007.9,1.0,0.56,,0.0,10.7
18377,168,여수,2021-02-06 18:00,11.0,,4.3,230.0,67.0,1008.2,0.6,0.05,,0.0,7.8
18378,168,여수,2021-02-06 19:00,9.5,,1.9,140.0,79.0,1008.4,0.0,0.0,,0.0,5.6
18379,168,여수,2021-02-06 20:00,8.6,,1.3,180.0,84.0,1008.8,,,,0.0,4.4
18380,168,여수,2021-02-06 21:00,8.1,,1.2,160.0,87.0,1008.7,,,,0.0,3.3
18381,168,여수,2021-02-06 22:00,7.7,,2.5,200.0,89.0,1009.0,,,,0.0,3.6
18382,168,여수,2021-02-06 23:00,7.3,,2.0,140.0,89.0,1009.5,,,,1.0,3.6
18383,168,여수,2021-02-07 0:00,8.2,,4.9,290.0,84.0,1009.8,,,,9.0,5.7
18384,168,여수,2021-02-07 1:00,7.9,,3.4,270.0,80.0,1009.7,,,,10.0,4.0
18385,168,여수,2021-02-07 2:00,7.9,,4.5,270.0,78.0,1010.1,,,,10.0,3.8
18386,168,여수,2021-02-07 3:00,7.9,,3.8,290.0,77.0,1009.7,,,,6.0,4.0
18387,168,여수,2021-02-07 4:00,7.9,,3.9,270.0,73.0,1009.5,,,,4.0,3.6
18388,168,여수,2021-02-07 5:00,7.8,,6.0,290.0,70.0,1009.6,,,,6.0,3.8
18389,168,여수,2021-02-07 6:00,7.2,,3.3,270.0,73.0,1010.2,,,,0.0,2.8
18390,168,여수,2021-02-07 7:00,6.5,,2.2,250.0,76.0,1010.8,,,,0.0,2.2
18391,168,여수,2021-02-07 8:00,6.1,,2.5,290.0,77.0,1011.8,0.0,0.0,,0.0,2.7
18392,168,여수,2021-02-07 9:00,7.0,,3.9,270.0,71.0,1012.3,0.6,0.23,,0.0,5.3
18393,168,여수,2021-02-07 10:00,8.7,,3.3,290.0,64.0,1012.4,1.0,0.93,,0.0,10.5
18394,168,여수,2021-02-07 11:00,10.4,,2.1,230.0,61.0,1012.3,1.0,1.58,,0.0,17.0
18395,168,여수,2021-02-07 12:00,11.2,,3.0,180.0,59.0,1012.2,1.0,1.95,,0.0,19.9
18396,168,여수,2021-02-07 13:00,12.0,,4.8,180.0,55.0,1011.3,1.0,2.15,,0.0,21.8
18397,168,여수,2021-02-07 14:00,12.6,,4.4,200.0,52.0,1010.9,1.0,2.03,,0.0,22.0
18398,168,여수,2021-02-07 15:00,13.2,,5.1,200.0,49.0,1010.6,1.0,1.74,,0.0,20.7
18399,168,여수,2021-02-07 16:00,14.2,,4.8,230.0,39.0,1011.0,1.0,1.18,,0.0,17.5
18400,168,여수,2021-02-07 17:00,13.9,,4.4,270.0,34.0,1010.7,1.0,0.57,,0.0,11.7
18401,168,여수,2021-02-07 18:00,12.8,,4.5,290.0,35.0,1011.0,0.5,0.05,,0.0,8.7
18402,168,여수,2021-02-07 19:00,11.3,,4.3,340.0,34.0,1011.7,0.0,0.0,,0.0,7.0
18403,168,여수,2021-02-07 20:00,10.1,,4.8,290.0,31.0,1012.5,,,,3.0,5.8
18404,168,여수,2021-02-07 21:00,9.0,,6.0,290.0,44.0,1013.2,,,,5.0,5.4
18405,168,여수,2021-02-07 22:00,7.9,,5.8,290.0,44.0,1013.7,,,,7.0,5.1
18406,168,여수,2021-02-07 23:00,7.0,,3.2,290.0,40.0,1013.8,,,,8.0,3.5
18407,168,여수,2021-02-08 0:00,5.9,,9.9,290.0,30.0,1013.8,,,,0.0,3.2
18408,168,여수,2021-02-08 1:00,4.6,,7.8,290.0,28.0,1014.1,,,,2.0,1.9
18409,168,여수,2021-02-08 2:00,3.5,,6.0,320.0,28.0,1014.4,,,,1.0,0.7
18410,168,여수,2021-02-08 3:00,2.4,,7.7,320.0,36.0,1014.4,,,,0.0,0.1
18411,168,여수,2021-02-08 4:00,1.5,,6.9,290.0,43.0,1014.0,,,,0.0,-0.6
18412,168,여수,2021-02-08 5:00,0.8,,6.8,290.0,47.0,1014.7,,,,5.0,-1.0
18413,168,여수,2021-02-08 6:00,0.1,,6.0,320.0,50.0,1014.9,,,,0.0,-1.4
18414,168,여수,2021-02-08 7:00,-0.4,,9.0,320.0,47.0,1015.6,,,,0.0,-1.6
18415,168,여수,2021-02-08 8:00,-0.5,,8.7,320.0,40.0,1016.5,0.0,0.0,,0.0,-1.6
18416,168,여수,2021-02-08 9:00,0.3,,9.3,320.0,34.0,1017.2,0.8,0.36,,0.0,-0.4
18417,168,여수,2021-02-08 10:00,1.6,,8.6,290.0,27.0,1017.6,1.0,1.21,,0.0,5.4
18418,168,여수,2021-02-08 11:00,2.7,,7.7,290.0,25.0,1017.9,1.0,1.85,,0.0,11.8
18419,168,여수,2021-02-08 12:00,3.2,,10.8,290.0,24.0,1017.4,1.0,2.26,,0.0,13.7
18420,168,여수,2021-02-08 13:00,4.4,,9.2,320.0,22.0,1017.1,1.0,2.46,,0.0,16.2
18421,168,여수,2021-02-08 14:00,5.2,,7.1,320.0,24.0,1016.6,1.0,2.37,,0.0,17.7
18422,168,여수,2021-02-08 15:00,5.2,,7.2,320.0,23.0,1016.9,1.0,2.04,,0.0,16.0
18423,168,여수,2021-02-08 16:00,5.2,,7.8,290.0,26.0,1017.1,1.0,1.38,,2.0,11.2
18424,168,여수,2021-02-08 17:00,4.7,,6.8,320.0,27.0,1017.1,1.0,0.75,,2.0,4.5
18425,168,여수,2021-02-08 18:00,3.3,,7.2,290.0,31.0,1017.9,0.9,0.11,,0.0,1.9
18426,168,여수,2021-02-08 19:00,1.8,,9.7,290.0,33.0,1018.2,0.0,0.0,,2.0,0.3
18427,168,여수,2021-02-08 20:00,0.7,,7.3,320.0,35.0,1018.9,,,,3.0,-0.7
18428,168,여수,2021-02-08 21:00,-0.1,,7.8,320.0,35.0,1019.5,,,,3.0,-1.3
18429,168,여수,2021-02-08 22:00,-0.7,,5.3,320.0,37.0,1020.1,,,,4.0,-1.9
18430,168,여수,2021-02-08 23:00,-1.1,,7.6,340.0,39.0,1020.4,,,,2.0,-2.1
18431,168,여수,2021-02-09 0:00,-1.3,,5.5,360.0,39.0,1020.2,,,,0.0,-2.5
18432,168,여수,2021-02-09 1:00,-1.6,,5.9,340.0,40.0,1020.4,,,,1.0,-2.6
18433,168,여수,2021-02-09 2:00,-1.7,,5.6,360.0,44.0,1020.0,,,,3.0,-2.8
18434,168,여수,2021-02-09 3:00,-1.8,,6.8,320.0,47.0,1020.1,,,,0.0,-2.8
18435,168,여수,2021-02-09 4:00,-1.9,,3.9,340.0,47.0,1019.7,,,,0.0,-3.1
18436,168,여수,2021-02-09 5:00,-2.0,,2.7,110.0,43.0,1019.7,,,,0.0,-3.3
18437,168,여수,2021-02-09 6:00,-2.0,,2.0,20.0,40.0,1019.8,,,,0.0,-3.6
18438,168,여수,2021-02-09 7:00,-1.9,,4.1,340.0,39.0,1019.8,,,,0.0,-3.4
18439,168,여수,2021-02-09 8:00,-2.1,,1.5,340.0,42.0,1020.5,0.0,0.0,,0.0,-3.4
18440,168,여수,2021-02-09 9:00,-0.7,,2.9,320.0,38.0,1021.1,0.9,0.36,,0.0,-1.0
18441,168,여수,2021-02-09 10:00,1.1,,2.4,50.0,44.0,1021.2,1.0,1.17,,0.0,5.5
18442,168,여수,2021-02-09 11:00,1.8,,3.2,70.0,45.0,1021.2,1.0,1.74,,0.0,12.6
18443,168,여수,2021-02-09 12:00,3.0,,2.7,70.0,41.0,1020.5,1.0,2.16,,0.0,18.7
18444,168,여수,2021-02-09 13:00,4.0,,2.6,70.0,38.0,1019.4,1.0,2.37,,0.0,22.0
18445,168,여수,2021-02-09 14:00,5.4,,2.1,90.0,38.0,1018.4,1.0,2.3,,0.0,22.8
18446,168,여수,2021-02-09 15:00,5.7,,2.1,70.0,41.0,1017.8,1.0,2.01,,0.0,20.6
18447,168,여수,2021-02-09 16:00,5.7,,3.7,70.0,47.0,1017.7,1.0,1.46,,0.0,15.8
18448,168,여수,2021-02-09 17:00,5.9,,1.5,90.0,48.0,1017.7,1.0,0.76,,0.0,6.7
18449,168,여수,2021-02-09 18:00,5.0,,1.0,20.0,52.0,1017.7,0.9,0.1,,0.0,3.1
18450,168,여수,2021-02-09 19:00,4.2,,1.0,360.0,62.0,1017.9,0.0,0.0,,0.0,1.3
18451,168,여수,2021-02-09 20:00,4.0,,1.4,20.0,60.0,1018.2,,,,3.0,0.5
18452,168,여수,2021-02-09 21:00,3.3,,1.2,250.0,48.0,1018.6,,,,0.0,-0.8
18453,168,여수,2021-02-09 22:00,2.7,,1.3,200.0,35.0,1018.2,,,,2.0,-1.4
18454,168,여수,2021-02-09 23:00,3.0,,1.9,290.0,35.0,1018.3,,,,2.0,-0.9
18455,168,여수,2021-02-10 0:00,2.5,,1.9,290.0,40.0,1017.9,,,,3.0,-1.5
18456,168,여수,2021-02-10 1:00,2.5,,5.1,270.0,40.0,1018.1,,,,4.0,-1.1
18457,168,여수,2021-02-10 2:00,2.1,,2.7,270.0,41.0,1018.0,,,,2.0,-1.4
18458,168,여수,2021-02-10 3:00,2.2,,3.7,320.0,42.0,1017.5,,,,1.0,-1.2
18459,168,여수,2021-02-10 4:00,1.7,,1.3,270.0,44.0,1017.1,,,,0.0,-1.9
18460,168,여수,2021-02-10 5:00,0.9,,2.8,290.0,48.0,1016.9,,,,0.0,-2.1
18461,168,여수,2021-02-10 6:00,0.9,,1.2,20.0,45.0,1017.1,,,,2.0,-2.4
18462,168,여수,2021-02-10 7:00,0.7,,0.6,250.0,45.0,1017.5,,,,3.0,-2.6
18463,168,여수,2021-02-10 8:00,0.5,,0.4,0.0,47.0,1017.9,0.0,0.0,,0.0,-2.1
18464,168,여수,2021-02-10 9:00,2.2,,1.5,70.0,47.0,1018.0,0.9,0.27,,0.0,0.2
18465,168,여수,2021-02-10 10:00,3.8,,2.4,70.0,56.0,1017.4,1.0,0.99,,0.0,8.0
